id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england, ifa2, intelec_ict, nsl
1180582, 2022-08-24 17:35:39, 31982, 50.028999, 737, 4268, 15653, 3244, 665, 646, 2615, 0, 1719.880005, 414, -864, 355, 151, 504, 503, 970, 8190, 2115, -4, -710, 1257
1180583, 2022-08-24 17:40:46, 32055, 50.074001, 735, 4257, 15650, 3266, 665, 647, 2615, 0, 1200.390015, 443, -864, 355, 176, 504, 503, 982, 8210, 2224, -4, -710, 1257
1180584, 2022-08-24 17:45:40, 32080, 50.07, 728, 4257, 15615, 3308, 665, 646, 2615, 0, 1189.27002, 454, -864, 354, 201, 504, 502, 974, 8280, 2293, -4, -710, 1257
1180585, 2022-08-24 17:50:55, 32133, 50.091999, 728, 4263, 15564, 3382, 665, 645, 2615, 0, 1189.27002, 454, -864, 355, 226, 504, 502, 973, 8323, 2462, -4, -710, 1257
1180586, 2022-08-24 17:55:38, 32236, 49.98, 727, 4273, 15541, 3488, 662, 645, 2611, 0, 1189.27002, 454, -864, 354, 243, 504, 502, 975, 8107, 2156, -4, -710, 1257
1180587, 2022-08-24 18:00:42, 32038, 50.02, 728, 4274, 15685, 3304, 535, 647, 2586, 0, 1189.27002, 455, -864, 355, 244, 504, 502, 982, 8058, 2018, -4, -710, 1237
1180588, 2022-08-24 18:05:39, 31908, 49.929001, 729, 4265, 15730, 3232, 508, 647, 2568, 0, 1189.27002, 454, -870, 344, 244, 504, 502, 984, 8189, 2097, -4, -722, 1197
1180589, 2022-08-24 18:10:44, 31919, 50.018002, 736, 4262, 15768, 3271, 509, 649, 2590, 0, 690.973999, 454, -870, 301, 244, 504, 410, 1064, 8097, 2053, -4, -722, 1157
1180590, 2022-08-24 18:15:43, 31890, 49.966999, 735, 4261, 15769, 3230, 510, 668, 2600, 0, 690.974976, 455, -870, 301, 244, 504, 405, 1091, 8010, 1948, -4, -722, 1117
1180591, 2022-08-24 18:20:45, 31798, 50.019001, 730, 4267, 15726, 3190, 511, 669, 2601, 0, 690.974976, 455, -870, 301, 244, 504, 405, 1100, 7999, 1970, -4, -722, 1095
1180592, 2022-08-24 18:25:39, 31820, 49.98, 727, 4270, 15767, 3164, 513, 669, 2606, 0, 690.974976, 456, -870, 301, 244, 504, 405, 1099, 8064, 1948, -4, -722, 1095
1180593, 2022-08-24 18:30:40, 31866, 49.978001, 733, 4266, 15767, 3200, 512, 669, 2613, 0, 690.974976, 457, -870, 301, 244, 504, 405, 1100, 8016, 1891, -4, -722, 1095
1180594, 2022-08-24 18:35:40, 31799, 49.998001, 733, 4259, 15720, 3185, 513, 669, 2607, 0, 690.974976, 458, -874, 301, 244, 504, 405, 1106, 7987, 1880, -6, -668, 1095
1180595, 2022-08-24 18:40:40, 31813, 50.044998, 739, 4256, 15663, 3205, 638, 669, 2605, 0, 317.40799, 461, -874, 301, 244, 504, 405, 1028, 8075, 1875, -6, -668, 1095
1180596, 2022-08-24 18:45:40, 31938, 50.032001, 728, 4259, 15646, 3268, 741, 669, 2614, 0, 317.407013, 463, -874, 301, 244, 504, 406, 1000, 7988, 1838, -6, -668, 1095
1180597, 2022-08-24 18:50:44, 31892, 50.022999, 729, 4271, 15666, 3260, 687, 650, 2619, 0, 317.407013, 464, -874, 301, 244, 504, 406, 996, 7906, 1800, -6, -668, 1095
1180598, 2022-08-24 18:55:38, 31676, 50.034, 730, 4270, 15659, 3268, 516, 595, 2620, 0, 317.407013, 468, -874, 301, 244, 504, 405, 1001, 7866, 1755, -6, -668, 1095
1180599, 2022-08-24 19:00:39, 31666, 49.936001, 728, 4268, 15651, 3278, 513, 590, 2621, 0, 317.407013, 473, -874, 301, 244, 504, 405, 995, 7878, 1719, -6, -668, 1095
1180600, 2022-08-24 19:05:39, 31630, 49.941002, 734, 4258, 15665, 3266, 534, 574, 2621, 0, 317.407013, 476, -872, 300, 244, 501, 375, 987, 8116, 1650, -20, -662, 1095
1180601, 2022-08-24 19:10:40, 31711, 50.014, 739, 4251, 15628, 3303, 836, 553, 2621, 0, 61.443401, 478, -872, 517, 244, 487, 91, 868, 8070, 1770, -20, -662, 1095
1180602, 2022-08-24 19:15:43, 31724, 50.054001, 740, 4255, 15583, 3462, 650, 554, 2621, 0, 61.4119, 482, -872, 642, 244, 486, 63, 847, 8048, 1774, -20, -662, 1095
1180603, 2022-08-24 19:20:40, 31700, 50.075001, 728, 4259, 15590, 3506, 593, 552, 2622, 0, 61.4119, 484, -872, 639, 244, 487, 63, 838, 8110, 1815, -20, -662, 1095
1180604, 2022-08-24 19:25:39, 31690, 50.09, 727, 4263, 15559, 3536, 592, 549, 2617, 0, 61.4119, 488, -872, 642, 244, 486, 63, 829, 8036, 1794, -20, -662, 1095
1180605, 2022-08-24 19:30:40, 31658, 49.998001, 726, 4266, 15548, 3518, 591, 544, 2620, 0, 61.4119, 491, -872, 642, 244, 487, 63, 823, 7857, 1799, -20, -662, 1095
1180606, 2022-08-24 19:35:39, 31509, 50.009998, 723, 4262, 15579, 3470, 436, 582, 2623, 0, 61.4119, 491, -798, 641, 244, 474, 63, 826, 7792, 1782, -374, -578, 1095
1180607, 2022-08-24 19:40:39, 31532, 50.062, 725, 4259, 15678, 3430, 438, 566, 2625, 0, 0.327489, 491, -798, 641, 244, 448, 63, 829, 7759, 1761, -374, -578, 1095
1180608, 2022-08-24 19:45:38, 31493, 50.016998, 721, 4262, 15686, 3406, 437, 551, 2623, 0, 0.327425, 496, -798, 642, 244, 424, 63, 843, 7750, 1786, -374, -578, 1095
1180609, 2022-08-24 19:50:39, 31450, 49.998001, 721, 4271, 15707, 3359, 437, 547, 2621, 0, 0.327425, 498, -798, 642, 244, 398, 63, 847, 7699, 1741, -374, -578, 1095
1180610, 2022-08-24 19:55:38, 31422, 50.078999, 726, 4269, 15715, 3329, 458, 548, 2616, 0, 0.327425, 498, -798, 642, 244, 374, 63, 845, 7625, 1698, -374, -578, 1095
1180611, 2022-08-24 20:00:41, 31282, 49.938999, 724, 4265, 15662, 3338, 436, 533, 2621, 0, 0.327425, 497, -798, 638, 244, 349, 63, 845, 7649, 1676, -374, -578, 1067
1180612, 2022-08-24 20:05:40, 30950, 50.033001, 732, 4256, 15755, 3336, 385, 491, 2621, 0, 0.327425, 495, -794, 369, 244, 323, 75, 864, 7858, 1683, -402, -574, 1004
1180613, 2022-08-24 20:10:39, 31090, 49.98, 726, 4251, 15809, 3357, 658, 447, 2623, 0, 0, 498, -794, 103, 244, 306, 267, 859, 7738, 1724, -402, -574, 942
1180614, 2022-08-24 20:15:41, 30927, 50.019001, 723, 4251, 15830, 3371, 518, 444, 2621, 0, 0, 499, -794, 103, 244, 306, 278, 859, 7620, 1737, -402, -574, 880
1180615, 2022-08-24 20:20:38, 30709, 49.976002, 719, 4262, 15832, 3363, 340, 444, 2620, 0, 0, 500, -794, 103, 244, 306, 278, 850, 7599, 1729, -402, -574, 848
1180616, 2022-08-24 20:25:39, 30612, 50.117001, 722, 4266, 15816, 3337, 282, 444, 2623, 0, 0, 499, -794, 102, 244, 306, 277, 846, 7520, 1689, -402, -574, 848
1180617, 2022-08-24 20:30:41, 30442, 50.108002, 725, 4266, 15821, 3344, 107, 444, 2623, 0, 0, 500, -794, 102, 244, 297, 278, 843, 7409, 1783, -402, -574, 848
1180618, 2022-08-24 20:35:38, 30406, 50.029999, 722, 4261, 15885, 3387, 0, 443, 2621, 0, 0, 500, -768, 103, 244, 272, 277, 843, 7271, 1793, -562, -568, 848
1180619, 2022-08-24 20:40:40, 30224, 50.083, 720, 4262, 15795, 3394, 0, 433, 2624, 0, 0, 479, -768, 103, 244, 247, 278, 797, 7222, 1819, -562, -568, 848
1180620, 2022-08-24 20:45:39, 29887, 50.063999, 730, 4259, 15686, 3398, 0, 433, 2624, 0, 0, 386, -768, 103, 244, 221, 277, 678, 7157, 1723, -562, -568, 848
1180621, 2022-08-24 20:50:39, 29684, 50.07, 717, 4267, 15567, 3390, 0, 433, 2612, 0, 0, 379, -768, 103, 244, 205, 278, 641, 6964, 1702, -562, -568, 848
1180622, 2022-08-24 20:55:38, 29459, 50.080002, 633, 4267, 15547, 3372, 0, 428, 2548, 0, 0, 379, -768, 103, 244, 224, 277, 589, 6878, 1729, -562, -568, 848
1180623, 2022-08-24 21:00:40, 29136, 50.029999, 501, 4267, 15434, 3395, 0, 411, 2535, 0, 0, 360, -768, 103, 244, 251, 278, 564, 6977, 1672, -562, -568, 793
1180624, 2022-08-24 21:05:39, 29175, 50.077, 499, 4263, 15640, 3421, 0, 362, 2555, 0, 0, 288, -776, 103, 244, 275, 298, 545, 7010, 1637, -584, -586, 682
1180625, 2022-08-24 21:10:40, 29661, 50.006001, 498, 4261, 15845, 3463, 0, 338, 2607, 0, 0, 275, -776, 181, 244, 302, 565, 511, 7087, 1664, -584, -586, 571
1180626, 2022-08-24 21:15:40, 29661, 49.985001, 498, 4261, 15845, 3463, 0, 338, 2607, 0, 0, 275, -776, 181, 244, 302, 565, 511, 6926, 1655, -584, -586, 571
1180627, 2022-08-24 21:20:39, 29650, 50.007999, 502, 4262, 15969, 3430, 72, 308, 2620, 0, 0, 270, -776, 191, 244, 351, 594, 437, 6782, 1636, -584, -586, 400
1180628, 2022-08-24 21:25:38, 29304, 50.036999, 497, 4264, 15795, 3424, 0, 303, 2621, 0, 0, 191, -776, 191, 244, 359, 594, 421, 6716, 1694, -584, -586, 400
1180629, 2022-08-24 21:30:43, 28983, 50.049999, 499, 4263, 15627, 3380, 0, 283, 2621, 0, 0, 122, -776, 191, 244, 336, 594, 423, 6542, 1556, -584, -586, 400
1180630, 2022-08-24 21:35:39, 28768, 50.007999, 499, 4257, 15534, 3305, 0, 263, 2620, 0, 0, 122, -946, 191, 244, 311, 594, 428, 6512, 1524, -928, -1000, 400
1180631, 2022-08-24 21:40:46, 28675, 49.990002, 498, 4253, 15501, 3240, 0, 263, 2623, 0, 0, 150, -776, 191, 244, 285, 594, 433, 6437, 1441, -584, -586, 400
1180632, 2022-08-24 21:45:39, 28510, 50.132, 499, 4254, 15415, 3208, 0, 267, 2620, 0, 0, 125, -946, 191, 244, 259, 594, 434, 6432, 1428, -928, -1000, 400
1180633, 2022-08-24 21:50:40, 28675, 50.066002, 498, 4253, 15501, 3240, 0, 263, 2623, 0, 0, 150, -946, 191, 244, 285, 594, 433, 6360, 1351, -928, -1000, 400
1180634, 2022-08-24 21:55:41, 28510, 50.083, 499, 4254, 15415, 3208, 0, 267, 2620, 0, 0, 125, -946, 191, 244, 259, 594, 434, 6245, 1354, -928, -1000, 400
1180635, 2022-08-24 22:00:41, 27803, 50.039001, 496, 4273, 14965, 3204, 0, 186, 2623, 0, 0, 75, -946, 191, 244, 183, 592, 427, 6198, 1344, -928, -1000, 344
1180636, 2022-08-24 22:05:39, 27350, 50.127998, 491, 4262, 14876, 3212, 0, 137, 2620, 0, 0, 72, -956, 326, 244, 158, 302, 416, 6052, 1337, -948, -1022, 234
1180637, 2022-08-24 22:10:40, 28353, 50.146999, 500, 4263, 15309, 3215, 0, 253, 2625, 0, 0, 91, -946, 191, 244, 234, 595, 433, 6199, 1395, -928, -1000, 400
1180638, 2022-08-24 22:15:40, 28146, 50.015999, 499, 4273, 15183, 3210, 0, 212, 2623, 0, 0, 75, -956, 191, 244, 209, 595, 432, 6110, 1463, -948, -1022, 400
1180639, 2022-08-24 22:20:39, 28146, 49.987, 499, 4273, 15183, 3210, 0, 212, 2623, 0, 0, 75, -956, 191, 244, 209, 595, 432, 5921, 1488, -948, -1022, 400
1180640, 2022-08-24 22:25:39, 27803, 49.988998, 496, 4273, 14965, 3204, 0, 186, 2623, 0, 0, 75, -946, 191, 244, 183, 592, 427, 5847, 1520, -928, -1000, 344
1180641, 2022-08-24 22:30:39, 27059, 50.103001, 486, 4262, 14692, 3490, 0, 127, 2624, 0, 0, 2, -956, 538, 244, 241, 0, 353, 5880, 1588, -948, -1022, 0
1180642, 2022-08-24 22:35:38, 26993, 50.013, 487, 4259, 14518, 3578, 0, 127, 2625, 0, 0, 1, -650, 538, 244, 265, -458, 351, 5916, 1587, -1000, -1024, -16
1180643, 2022-08-24 22:40:40, 26872, 50.102001, 489, 4263, 14370, 3617, 0, 127, 2610, 0, 0, 3, -650, 538, 244, 283, -458, 328, 5825, 1599, -1000, -1024, -16
1180644, 2022-08-24 22:45:39, 26667, 50.058998, 489, 4261, 14234, 3675, 0, 127, 2541, 0, 0, 2, -956, 538, 244, 277, 0, 279, 5829, 1663, -948, -1022, 0
1180645, 2022-08-24 22:50:40, 27200, 50.083, 490, 4255, 14843, 3381, 129, 127, 2624, 0, 0, 1, -956, 538, 244, 209, 0, 359, 5827, 1659, -948, -1022, 0
1180646, 2022-08-24 22:55:40, 26444, 50.139, 492, 4274, 13883, 3836, 0, 127, 2534, 0, 0, 3, -650, 538, 244, 278, -458, 235, 5784, 1607, -1000, -1024, -16
1180647, 2022-08-24 23:00:41, 26375, 49.973, 497, 4271, 13805, 3862, 0, 125, 2552, 0, 0, 2, -956, 535, 244, 279, 0, 203, 5906, 1567, -948, -1022, 0
1180648, 2022-08-24 23:05:38, 26222, 50.076, 495, 4268, 13902, 3830, 0, 116, 2614, 0, 0, 2, -640, 262, 244, 286, -510, 203, 6078, 1590, -1002, -1022, -92
1180649, 2022-08-24 23:10:39, 26993, 50.103001, 487, 4259, 14518, 3578, 0, 127, 2625, 0, 0, 1, -650, 538, 244, 265, -458, 351, 6174, 1668, -1000, -1024, -16
1180650, 2022-08-24 23:15:39, 26993, 49.979, 487, 4259, 14518, 3578, 0, 127, 2625, 0, 0, 1, -650, 538, 244, 265, -458, 351, 6466, 1657, -1000, -1024, -16
1180651, 2022-08-24 23:20:39, 26872, 50.105, 489, 4263, 14370, 3617, 0, 127, 2610, 0, 0, 3, -650, 538, 244, 283, -458, 328, 6388, 1482, -1000, -1024, -16
1180652, 2022-08-24 23:25:39, 26259, 50.037998, 493, 4267, 14160, 3860, 0, 97, 2627, 0, 0, 3, -640, 0, 244, 313, -510, 195, 6274, 1501, -1002, -1022, -92
1180653, 2022-08-24 23:30:40, 26579, 50.098999, 491, 4269, 14043, 3775, 0, 127, 2533, 0, 0, 3, -650, 538, 244, 278, -458, 278, 6255, 1486, -1000, -1024, -16
1180654, 2022-08-24 23:35:38, 26383, 50.083, 493, 4268, 14193, 3959, 0, 83, 2627, 0, 0, 4, -650, 0, 244, 312, -458, 200, 6265, 1579, -1000, -1024, -16
1180655, 2022-08-24 23:40:41, 26364, 50.030998, 497, 4267, 14059, 4046, 0, 83, 2648, 0, 0, 4, -640, 0, 244, 325, -510, 191, 6250, 1658, -1002, -1022, -92
1180656, 2022-08-24 23:45:39, 26375, 50.127998, 497, 4271, 13805, 3862, 0, 125, 2552, 0, 0, 2, -650, 535, 244, 279, -458, 203, 6360, 1683, -1000, -1024, -16
1180657, 2022-08-24 23:50:38, 26184, 49.987999, 495, 4280, 13733, 4114, 0, 83, 2745, 0, 0, 3, -640, 0, 244, 324, -510, 163, 6341, 1656, -1002, -1022, -92
1180658, 2022-08-24 23:55:39, 26222, 49.830002, 495, 4268, 13902, 3830, 0, 116, 2614, 0, 0, 2, -640, 262, 244, 286, -510, 203, 6273, 1706, -1002, -1022, -92
1180659, 2022-08-25 00:00:40, 26222, 50.019001, 495, 4268, 13902, 3830, 0, 116, 2614, 0, 0, 2, -640, 262, 244, 286, -510, 203, 6312, 1731, -1002, -1022, -92
1180660, 2022-08-25 00:05:38, 26037, 49.951, 459, 4279, 13636, 4115, 0, 83, 2713, 0, 0, 3, -640, 1, 244, 341, -510, 163, 6292, 1761, -1002, -1022, -92
1180661, 2022-08-25 00:10:39, 26336, 49.979, 494, 4261, 14232, 3844, 0, 99, 2623, 0, 0, 3, -640, 0, 244, 314, -510, 222, 6328, 1853, -1002, -1022, -92
1180662, 2022-08-25 00:15:39, 26234, 49.866001, 476, 4272, 13922, 4194, 0, 83, 2487, 0, 0, 3, -640, 1, 244, 386, -510, 166, 6121, 1735, -1002, -1022, -92
1180663, 2022-08-25 00:20:39, 26182, 49.952, 494, 4260, 14080, 3859, 0, 99, 2624, 0, 0, 4, -712, 0, 244, 315, -664, 203, 6079, 1694, -988, -1002, -546
1180664, 2022-08-25 00:25:38, 26194, 49.952, 484, 4280, 14272, 3980, 0, 83, 2295, 0, 0, 2, -712, 1, 244, 387, -664, 166, 5908, 1709, -988, -1002, -546
1180665, 2022-08-25 00:30:38, 26267, 49.952, 487, 4280, 14317, 3982, 0, 83, 2316, 0, 0, 3, -640, 1, 244, 387, -510, 167, 5857, 1716, -1002, -1022, -92
1180666, 2022-08-25 00:35:38, 26333, 49.952, 490, 4274, 14396, 3965, 0, 83, 2333, 0, 0, 3, -706, 0, 244, 375, -664, 170, 5810, 1657, -988, -1004, -470
1180667, 2022-08-25 00:40:40, 26383, 49.948002, 493, 4268, 14193, 3959, 0, 83, 2627, 0, 0, 4, -832, 0, 244, 312, -678, 200, 5882, 1812, -984, -998, -932
1180668, 2022-08-25 00:45:38, 26364, 49.948002, 497, 4267, 14059, 4046, 0, 83, 2648, 0, 0, 4, -706, 0, 244, 325, -664, 191, 5911, 1806, -988, -1004, -470
1180669, 2022-08-25 00:50:39, 26413, 49.948002, 491, 4281, 14639, 3873, 0, 83, 2312, 0, 0, 3, -706, 0, 244, 338, -664, 149, 5801, 1702, -988, -1004, -470
1180670, 2022-08-25 00:55:38, 26256, 50.081001, 494, 4283, 14517, 3809, 0, 83, 2332, 0, 0, 3, -832, 0, 244, 338, -678, 153, 5821, 1624, -984, -998, -932
1180671, 2022-08-25 01:00:40, 26034, 50.082001, 494, 4285, 14418, 3797, 0, 81, 2225, 0, 0, 4, -832, 0, 244, 340, -678, 146, 5850, 1619, -984, -998, -932
1180672, 2022-08-25 01:05:39, 26011, 50.082001, 494, 4283, 14461, 3845, 0, 78, 2127, 0, 0, 3, -836, 0, 244, 331, -678, 145, 5731, 1593, -984, -998, -986
1180673, 2022-08-25 01:10:39, 25926, 50.063, 496, 4282, 14475, 3863, 0, 61, 2051, 0, 0, 3, -836, 0, 244, 307, -678, 144, 5748, 1613, -984, -998, -986
1180674, 2022-08-25 01:15:39, 25996, 50.063, 497, 4286, 14549, 3901, 0, 61, 2016, 0, 0, 1, -712, 0, 244, 297, -664, 144, 5663, 1669, -988, -1002, -546
1180675, 2022-08-25 01:20:39, 26124, 49.953999, 496, 4292, 14587, 3924, 0, 69, 2072, 0, 0, 0, -712, 0, 244, 296, -664, 144, 5585, 1671, -988, -1002, -546
1180676, 2022-08-25 01:25:38, 26106, 49.886002, 450, 4273, 13778, 4116, 0, 83, 2629, 0, 0, 3, -836, 1, 244, 366, -678, 163, 5581, 1629, -984, -998, -986
1180677, 2022-08-25 01:30:39, 25739, 49.877998, 497, 4289, 14275, 3770, 0, 76, 2140, 0, 0, 0, -836, 0, 244, 297, -678, 151, 5571, 1638, -984, -998, -986
1180678, 2022-08-25 01:35:39, 26111, 49.877998, 470, 4276, 14126, 3992, 0, 83, 2348, 0, 0, 3, -846, 1, 244, 387, -552, 181, 5585, 1614, -1026, -1024, -1118
1180679, 2022-08-25 01:40:42, 26194, 49.877998, 484, 4280, 14272, 3980, 0, 83, 2295, 0, 0, 2, -846, 1, 244, 387, -552, 166, 5553, 1620, -1026, -1024, -1118
1180680, 2022-08-25 01:45:38, 25619, 49.957001, 497, 4276, 14357, 3676, 0, 75, 2092, 0, 0, 7, -846, 0, 244, 257, -552, 138, 5449, 1558, -1026, -1024, -1118
1180681, 2022-08-25 01:50:39, 26333, 49.967999, 490, 4274, 14396, 3965, 0, 83, 2333, 0, 0, 3, -832, 0, 244, 375, -678, 170, 5381, 1460, -984, -998, -932
1180682, 2022-08-25 01:55:39, 26307, 50.014999, 487, 4277, 14401, 3918, 0, 83, 2367, 0, 0, 3, -832, 0, 244, 350, -678, 177, 5368, 1446, -984, -998, -932
1180683, 2022-08-25 02:00:41, 25633, 50.014999, 497, 4286, 14634, 3440, 0, 75, 2055, 0, 0, 0, -832, 0, 244, 261, -678, 141, 5319, 1531, -984, -998, -932
1180684, 2022-08-25 02:05:40, 26413, 49.974998, 491, 4281, 14639, 3873, 0, 83, 2312, 0, 0, 3, -846, 0, 244, 338, -552, 149, 5423, 1613, -1028, -1024, -1134
1180685, 2022-08-25 02:10:40, 26256, 49.974998, 494, 4283, 14517, 3809, 0, 83, 2332, 0, 0, 3, -846, 0, 244, 338, -552, 153, 5395, 1594, -1028, -1024, -1134
1180686, 2022-08-25 02:15:41, 26256, 49.987, 494, 4283, 14517, 3809, 0, 83, 2332, 0, 0, 3, -846, 0, 244, 338, -552, 153, 5332, 1636, -1028, -1024, -1134
1180687, 2022-08-25 02:20:39, 25986, 49.966999, 496, 4288, 14863, 3356, 0, 76, 2082, 0, 0, 0, -846, 168, 244, 270, -552, 143, 5304, 1624, -1028, -1024, -1134
1180688, 2022-08-25 02:25:38, 25972, 49.970001, 493, 4290, 14870, 3357, 0, 75, 2064, 0, 0, 0, -846, 168, 244, 269, -552, 142, 5272, 1601, -1028, -1024, -1134
1180689, 2022-08-25 02:30:38, 25962, 50.021, 493, 4279, 14872, 3349, 0, 75, 2069, 0, 0, 0, -836, 168, 244, 269, -678, 144, 5309, 1637, -984, -998, -986
1180690, 2022-08-25 02:35:38, 25977, 50.021, 497, 4272, 14942, 3318, 0, 75, 2051, 0, 0, 3, -846, 168, 244, 265, -904, 142, 5284, 1622, -1028, -1024, -1134
1180691, 2022-08-25 02:40:39, 25957, 50.021, 498, 4275, 14967, 3267, 0, 75, 2072, 0, 0, 6, -846, 168, 244, 241, -904, 144, 5240, 1609, -1028, -1024, -1134
1180692, 2022-08-25 02:45:39, 25926, 49.929001, 496, 4282, 14475, 3863, 0, 61, 2051, 0, 0, 3, -846, 0, 244, 307, -904, 144, 5199, 1607, -1028, -1024, -1134
1180693, 2022-08-25 02:50:40, 25996, 49.929001, 497, 4286, 14549, 3901, 0, 61, 2016, 0, 0, 1, -846, 0, 244, 297, -904, 144, 5235, 1617, -1028, -1024, -1134
1180694, 2022-08-25 02:55:38, 25957, 49.972, 495, 4283, 14946, 3303, 0, 75, 2063, 0, 0, 14, -846, 168, 244, 225, -904, 141, 5236, 1547, -1028, -1024, -1134
1180695, 2022-08-25 03:00:41, 25920, 49.971001, 497, 4277, 14918, 3258, 0, 75, 2091, 0, 0, 21, -836, 163, 244, 233, -678, 143, 5428, 1553, -984, -998, -986
1180696, 2022-08-25 03:05:38, 25804, 50.009998, 498, 4271, 14894, 3256, 0, 75, 2143, 0, 0, 22, -846, 0, 244, 257, -910, 144, 5674, 1684, -1028, -1024, -1128
1180697, 2022-08-25 03:10:39, 25746, 50.014, 497, 4276, 14872, 3225, 0, 75, 2112, 0, 0, 21, -836, 0, 244, 283, -678, 141, 5622, 1559, -984, -998, -986
1180698, 2022-08-25 03:15:39, 25739, 50.014, 497, 4289, 14275, 3770, 0, 76, 2140, 0, 0, 0, -836, 0, 244, 297, -678, 151, 5567, 1558, -984, -998, -986
1180699, 2022-08-25 03:20:39, 25671, 50.02, 498, 4284, 14768, 3196, 0, 75, 2118, 0, 0, 33, -846, 0, 244, 314, -910, 141, 5474, 1528, -1028, -1024, -1128
1180700, 2022-08-25 03:25:38, 25693, 50.02, 499, 4280, 14759, 3234, 0, 73, 2105, 0, 0, 42, -846, 0, 244, 315, -910, 142, 5462, 1530, -1028, -1024, -1128
1180701, 2022-08-25 03:30:40, 25619, 49.908001, 497, 4276, 14357, 3676, 0, 75, 2092, 0, 0, 7, -846, 0, 244, 257, -910, 138, 5497, 1508, -1028, -1024, -1128
1180702, 2022-08-25 03:35:39, 25635, 49.908001, 494, 4282, 14450, 3600, 0, 75, 2081, 0, 0, 1, -846, -316, 244, 257, -744, 151, 5539, 1488, -1028, -1024, -882
1180703, 2022-08-25 03:40:40, 25620, 49.936001, 497, 4287, 14534, 3521, 0, 75, 2061, 0, 0, 1, -846, 0, 244, 258, -552, 142, 5549, 1467, -1026, -1024, -1118
1180704, 2022-08-25 03:45:39, 25633, 49.917, 497, 4286, 14634, 3440, 0, 75, 2055, 0, 0, 0, -846, -316, 244, 261, -744, 141, 5625, 1502, -1028, -1024, -882
1180705, 2022-08-25 03:50:39, 25965, 49.917, 500, 4282, 14845, 3390, 0, 75, 2084, 0, 0, 0, -846, -316, 244, 269, -744, 138, 5624, 1503, -1028, -1024, -882
1180706, 2022-08-25 03:55:38, 25544, 49.985001, 500, 4273, 14876, 2801, 0, 57, 2222, 0, 0, 5, -846, 0, 244, 387, -552, 179, 5779, 1434, -1028, -1024, -1134
1180707, 2022-08-25 04:00:41, 25986, 49.985001, 496, 4288, 14863, 3356, 0, 76, 2082, 0, 0, 0, -846, -316, 244, 270, -744, 143, 5789, 1459, -1028, -1024, -882
1180708, 2022-08-25 04:05:38, 25320, 49.985001, 498, 4271, 14737, 2755, 0, 58, 2153, 0, 0, 1, -846, 0, 244, 436, -552, 167, 5879, 1628, -1028, -1024, -1134
1180709, 2022-08-25 04:10:39, 25211, 49.985001, 495, 4283, 14568, 2728, 0, 66, 2184, 0, 0, 0, -846, -300, 244, 463, -746, 180, 6038, 1641, -1028, -1024, -814
1180710, 2022-08-25 04:15:38, 25957, 49.919998, 498, 4275, 14967, 3267, 0, 75, 2072, 0, 0, 6, -846, -300, 244, 241, -746, 144, 6085, 1615, -1028, -1024, -814
1180711, 2022-08-25 04:20:39, 25934, 49.964001, 497, 4287, 14913, 3278, 0, 75, 2092, 0, 0, 7, -846, 168, 244, 225, -904, 148, 6079, 1586, -1028, -1024, -1134
1180712, 2022-08-25 04:25:38, 25410, 49.964001, 500, 4274, 14680, 2629, 0, 67, 2316, 0, 0, 18, -846, 0, 244, 504, -904, 178, 6137, 1554, -1028, -1024, -1134
1180713, 2022-08-25 04:30:39, 25590, 49.870998, 501, 4270, 14824, 2542, 0, 67, 2422, 0, 0, 21, -846, 0, 244, 504, -904, 195, 6206, 1494, -1028, -1024, -1134
1180714, 2022-08-25 04:35:38, 25449, 49.870998, 499, 4275, 14816, 2416, 0, 72, 2417, 0, 0, 21, -820, 1, 244, 504, -968, 184, 6312, 1486, -1028, -1024, -438
1180715, 2022-08-25 04:40:41, 25671, 49.942001, 498, 4284, 14768, 3196, 0, 75, 2118, 0, 0, 33, -820, 0, 244, 314, -968, 141, 6358, 1490, -1028, -1024, -438
1180716, 2022-08-25 04:45:39, 25522, 49.942001, 499, 4280, 14879, 2834, 0, 57, 2180, 0, 0, 38, -820, 0, 244, 337, -968, 174, 6422, 1480, -1028, -1024, -438
1180717, 2022-08-25 04:50:38, 25522, 49.942001, 499, 4281, 14883, 2802, 0, 57, 2214, 0, 0, 5, -846, -316, 244, 361, -744, 176, 6437, 1500, -1028, -1024, -882
1180718, 2022-08-25 04:55:38, 25868, 49.942001, 499, 4272, 15065, 2446, 0, 86, 2502, 0, 0, 37, -820, 1, 244, 504, -968, 212, 6479, 1544, -1028, -1024, -438
1180719, 2022-08-25 05:00:41, 25921, 49.942001, 501, 4270, 15126, 2421, 0, 90, 2508, 0, 0, 42, -846, -300, 244, 504, -746, 214, 6563, 1615, -1028, -1024, -814
1180720, 2022-08-25 05:05:39, 25211, 49.983002, 495, 4283, 14568, 2728, 0, 66, 2184, 0, 0, 0, -846, -300, 244, 463, -746, 180, 6402, 1476, -1028, -1024, -814
1180721, 2022-08-25 05:10:41, 25280, 50.026001, 499, 4287, 14573, 2678, 0, 67, 2256, 0, 0, 2, -820, 0, 244, 487, -970, 187, 6103, 1344, -1028, -1024, -378
