Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,
06/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,1523,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,1260,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,911,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1512,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,1631,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,1170,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,1872,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,1350,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,472,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,202,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,119,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,29,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/07/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,14620,2009,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,270,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,540,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,821,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,1843,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,1732,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,1642,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,1750,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1782,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,1462,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,1570,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,1260,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,1159,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,1300,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,799,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,371,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,140,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/07/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,18479,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,79,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,389,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,691,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,1292,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,1602,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,2081,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,2502,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,2160,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1811,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,1602,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,1361,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,1091,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,479,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,270,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,270,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,191,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,50,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
08/07/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,17921,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,180,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,230,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,310,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,1051,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,2160,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,2761,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,2801,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1843,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,1832,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,1800,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,1732,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,1652,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,950,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,889,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,421,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,101,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
09/07/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,20714,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,151,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,410,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,799,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,1400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,1721,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,2102,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,2603,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,2912,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,2974,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,2891,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,2671,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,2261,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,1843,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,1181,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,702,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,331,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,68,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
10/07/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,27022,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,130,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,342,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,461,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,590,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,590,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,882,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,1091,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,450,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1220,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,821,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,1192,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,1271,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,860,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
11/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,680,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
12/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
13/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 09:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 10:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 11:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 12:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 13:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 14:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 15:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 16:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 17:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
14/07/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
15/07/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
15/07/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
